row_origin,topic,feature_id,title,implementation_status,lifecycle_stage,adr_ids,spec_ids,code_paths,doc_paths,test_paths
registry,other,feat:canonical-op-aggregate-001,Canonical op aggregate,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2022;spc:2029,crates/tigrbl_rs_ops_olap/src/verbs/aggregate.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_olap,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2022-canonical-analytical-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-append-chunk-001,Canonical op append_chunk,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2023;spc:2029,crates/tigrbl_rs_ops_realtime/src/verbs/append_chunk.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_realtime,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2023-canonical-realtime-and-transfer-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-bulk-create-001,Canonical op bulk_create,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/bulk/create.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-bulk-delete-001,Canonical op bulk_delete,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/bulk/delete.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-bulk-merge-001,Canonical op bulk_merge,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/bulk/merge.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-bulk-replace-001,Canonical op bulk_replace,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/bulk/replace.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-bulk-update-001,Canonical op bulk_update,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/bulk/update.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-checkpoint-001,Canonical op checkpoint,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2023;spc:2029,crates/tigrbl_rs_ops_realtime/src/verbs/checkpoint.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_realtime,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2023-canonical-realtime-and-transfer-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-clear-001,Canonical op clear,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/verbs/clear.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-count-001,Canonical op count,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/verbs/count.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-create-001,Canonical op create,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/verbs/create.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-custom-001,Canonical op custom,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,pkgs/core/tigrbl_core/tigrbl_core/_spec/op_spec.py;pkgs/core/tigrbl_core/tigrbl_core/config/constants.py,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml,tools/ci/tests/test_certification_tree.py
registry,other,feat:canonical-op-delete-001,Canonical op delete,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/verbs/delete.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-download-001,Canonical op download,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2023;spc:2029,crates/tigrbl_rs_ops_realtime/src/verbs/download.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_realtime,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2023-canonical-realtime-and-transfer-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-exists-001,Canonical op exists,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/verbs/exists.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-group-by-001,Canonical op group_by,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2022;spc:2029,crates/tigrbl_rs_ops_olap/src/verbs/group_by.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_olap,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2022-canonical-analytical-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-list-001,Canonical op list,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/verbs/list.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-merge-001,Canonical op merge,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/verbs/merge.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-publish-001,Canonical op publish,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2023;spc:2029,crates/tigrbl_rs_ops_realtime/src/verbs/publish.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_realtime,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2023-canonical-realtime-and-transfer-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-read-001,Canonical op read,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/verbs/read.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-replace-001,Canonical op replace,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/verbs/replace.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-send-datagram-001,Canonical op send_datagram,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2023;spc:2029,crates/tigrbl_rs_ops_realtime/src/verbs/send_datagram.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_realtime,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2023-canonical-realtime-and-transfer-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-subscribe-001,Canonical op subscribe,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2023;spc:2029,crates/tigrbl_rs_ops_realtime/src/verbs/subscribe.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_realtime,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2023-canonical-realtime-and-transfer-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-tail-001,Canonical op tail,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2023;spc:2029,crates/tigrbl_rs_ops_realtime/src/verbs/tail.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_realtime,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2023-canonical-realtime-and-transfer-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,other,feat:canonical-op-update-001,Canonical op update,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,crates/tigrbl_rs_ops_oltp/src/verbs/update.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_oltp,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
